term,lang,count,files,examples
rest,en,3,Sebastian_Backdrunk.eng.mtf;Sebastian_CrazyParty.eng.mtf;Wallenstam_Arrival.eng.mtf,"Haha, you need a lot more rest, I can tell just by looking at you | Oooh, when's Ivan gonna get here with the rest of the beer, I'm almost out alrea | As long as you can come up with a good name the rest is easy"
second,en,3,Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf;Yulian_Downtime.eng.mtf,"One second... | Yes, just a second! | Come here for a second, wold you?"
Seems,en,3,Sebastian_CrazyParty.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,Seems a bit dangerous maybe | Seems to be something wrong with the password | Seems like you got sacked
seems,en,3,Yulian_AfterStalking.eng.mtf;Yulian_Ghosts.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Yeah, there seems to be some kind of movement against the ministry in this city | Let's just hope she doesn't do anything foolish, she seems tremendously upset | There's just a lot of junk, it seems"
sekund,sv,3,Typer4_CasinoNightIsOver.eng.mtf;Typer5_TheRedBag.eng.mtf;Urban_Arrival.eng.mtf,"Vänta här en sekund så ska jag kolla med bossen | En sekund... | Ja, en sekund bara!"
Ser,sv,3,Roby_VoluntaryTeachers.eng.mtf;SebastianInspectsTrashCans.eng.mtf;TeachLoops.eng.mtf,Ser du? | Ser tom ut | Ser du?
shoe,en,3,Roby_TryFindLodge.eng.mtf;Yulian_AfterStalking.eng.mtf,"Work at the shoe store, doesn't she? | Are you sure she works at the shoe store? | I'm in the shoe biz"
sign,en,3,SecretTalkAtTopFloor.eng.mtf;Yulian_Arrival.eng.mtf;Yulian_Ghosts.eng.mtf,"Come over to my office and sign this week | You just follow the water and you should see a sign, I think | Definitely not a good sign! Where could she be?"
simple,en,3,TouristOfficeGal_CanSellSoda.eng.mtf;Typer5_Razzia.eng.mtf;Yulian_Downtime.eng.mtf,"Ok, sounds simple enough | We're performing a simple routine check | It's a simple recon mission"
sit,en,3,Siri2.eng.mtf;Siri3.eng.mtf;Siri6.eng.mtf,I'll sit here for a while | Can I sit here? | Please sit down
sitter,sv,3,Receptionist_StrangeExplosion.eng.mtf;Siri2.eng.mtf;Siri6.eng.mtf,"Jaha, var sitter den? | Jag sitter här ett tag i alla fall | Hej, sitter du här igen?"
skit,sv,3,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Man måste skriva lite kommandon och skit också | Jag hittade inte ett skit! | Alltså, om du kan hitta mer skit på honom så är det awesome"
skitsnack,sv,3,WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,"Inget skitsnack om Wellspring | Inget skitsnack om Wellspring! | Och inget skitsnack om Wellspring, förstått?"
skoaffären,sv,3,Roby_TryFindLodge.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf,Hon jobbar väl på skoaffären? | Är du helt säker på att hon jobbar där på skoaffären? | Uppe på skoaffären alltså
skriver,sv,3,Roby_VoluntaryTeachers.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Om du skriver bara Roby så tror datorn att det är en variabel | Vad händer om jag inte skriver citat-tecknen? | Hur skriver man in lösenordet?
skärm,sv,3,Wallenstam_Arrival.eng.mtf,"På en skärm | Jaha, vilken skärm? | Min skärm"
sköter,sv,3,Roby_TryFindLodge.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_AfterStalking.eng.mtf,Men jag är den enda som sköter den just nu | På datorn som sköter dörren? | Eller så har läskföretaget ingått ett avtal och sköter den där biten själva
slow,en,3,Wallenstam_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,It's so slow | What's slow? | Is business slow?
small,en,3,Receptionist_LookForModifier.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Yulian_HackerTrial2.eng.mtf,"The Computer Ministry asks all visitors to refrain from small talk while on the  | You'll reach a small red cabin, I think it's a newsstand or convenience store of | Yeah, it's a bit on the small side, but, you know"
snälla,sv,3,Siri6.eng.mtf;Typer5_TheRedBag.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,"Nej men snälla, berätta vad du menar | Nej, snälla! | Alltså snälla... kan jag inte få börja jobba hos er?"
snällt,sv,3,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TheRedBag.eng.mtf,"Det vore ju sjukt snällt | Det vore ju sjukt snällt | Wow, vad snällt!"
spelar,sv,3,Roby_TryFindLodge.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;Siri4.eng.mtf,Vad tycker du om musiken jag spelar? | Vi spelar riktigt fet musik | Men jag gillar musiken de spelar här på hotellet
stole,en,3,Typer2_StrangeExplosion.eng.mtf;Zarah_Ghosts.eng.mtf,"Yeah, just try to find the fucker who stole my floppy disk | SHE probably stole it! | The woman, she stole it from me!"
Stop,en,3,Skurk_Arrival.eng.mtf;TranslationTest.eng.mtf;Typer5_TheRedBag.eng.mtf,Stop snooping around | Stop it! | Stop!
straight,en,3,TouristOfficeGal_AfterStalking.eng.mtf;TouristOfficeGal_Arrival.eng.mtf,"Dresses real cool, like he's straight outta the '80s | Cross that bridge and then keep going straight | Then just go straight and you'll eventually reach the hotel"
strangers,en,3,Typer2_Arrival.eng.mtf;Typer2_HackerTrial1.eng.mtf;Yulian_AfterStalking.eng.mtf,I don't talk to strangers | I don't talk to strangers | I'm not comfortable identifying myself to strangers
styck,sv,3,SellSodaToBob.eng.mtf,"OK, de kostar $3 per styck | OK, de kostar $4 per styck | OK, de kostar $5 per styck"
suits,en,3,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Yulian_AfterStalking.eng.mtf,"You seen any suits around here? | You seen any suits around here? | Ah, and that suits you?"
sur,sv,3,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Du verkar lite sur? | Jag är inte sur! | Sluta vara så sur!
svalkande,sv,3,Receptionist_CanSellSoda.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,"Jag kommer från Wellspring Soda, är du sugen på en svalkande läsk? | Du vill inte pigga upp dig själv med en svalkande dricka? | Ni kanske är sugen på en burk svalkande läsk?"
Svejsan,sv,3,TestDoubleDiaStart.eng.mtf,Svejsan | Svejsan! | Svejsan!!!
svänga,sv,3,Sebastian_CrazyParty.eng.mtf;TouristOfficeGal_Arrival.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf,"Jepp, han skulle bara svänga förbi affären och köpa med sig lite bärs först | OK, jag ska inte svänga någonstans? | Då ska du svänga vänster igen i alla fall"
sätt,sv,3,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Något sätt att visa att du verkligen är 'Sebastian' alltså | Det måste finnas något sätt | Försök mer, det finns säkert ett sätt"
sådan,sv,3,SecretTalkAtTopFloor.eng.mtf;Typer1_TryFindLodge.eng.mtf;Yulian_CanSellSoda.eng.mtf,Jag tror verkligen att en sådan produktion hade varit bra för vår stad | Ingen sådan information kan lämnas ut | Eh jag vet inte... jag måste sälja massa sådan här burkar...
såklart,sv,3,Receptionist_Ghosts.eng.mtf;Receptionist_LookForModifier.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,"Och så har vi Dr. Monad, såklart | Dessutom måste ni såklart ha GG-120 Bakgrundscheck Nivå 2 | Om du kan få någon att betala mer så är det ju bra såklart"
sålt,sv,3,WellspringRepresentant_MoreInstructions.eng.mtf,"Jag är så förbannat trött, har sålt läsk hela natten | Hur mycket du har sålt för och antal burkar | Och sen ska man mata in vad man har sålt för och ladda över pengarna"
talang,sv,3,WellspringRepresentant_ShowingTheStorage.eng.mtf,Sedan är det ju inte alla som har talang för att sälja | Jag tror att jag har lite talang i alla fall | Hur vet man om man har talang?
Tell,en,3,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Tell me if you change your mind | No? Tell me when you do, then | Tell me more"
testar,sv,3,TouristOfficeGal_Arrival.eng.mtf;Yulian_FirstDay.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Ok, testar det... | Jag testar med det | Ja, testar alla kombinationer alltså"
testat,sv,3,Sebastian_CrazyParty.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Jag har redan testat | Har du testat i fattigmanskvarteret? | Har du testat att modifiera en nyckel och se om du kan lirka dig in?
They've,en,3,TeachLoops.eng.mtf;TouristOfficeGal_WellspringContact.eng.mtf;Yulian_FirstDay.eng.mtf,"They've probably improved their security by now, at least I hope so | They've also got open-air seating there so you can't miss it | They've started infiltrating most places"
Tja,sv,3,Roby_TryFindLodge.eng.mtf;Sebastian_CrazyParty.eng.mtf,Tja! | Tja Sebbe! | Tja då allihop!
Tjena,sv,3,Roby_VoluntaryTeachers.eng.mtf;Sebastian_CrazyParty.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,"Tjena mannen, vad händer? | Tjena snygging! | Tjena! $3 är det rekommenderade priset"
to,sv,3,TestStability.eng.mtf;Trailer.eng.mtf,This is going to hurt... | You can have one of my beers if you want to | Time to wake up now?
tonight,en,3,TouristOfficeGal_Arrival.eng.mtf;Typer1_GamblingTonight.eng.mtf;Yulian_CanSellSoda.eng.mtf,Please? I don't know where I'm gonna sleep tonight! | Already won at least 20000 tonight | Wonderful weather we're having tonight
TrailerCameraB,sv,3,Trailer.eng.mtf,TrailerCameraB | TrailerCameraB | TrailerCameraB
TrailerCameraB,en,3,Trailer.eng.mtf,TrailerCameraB | TrailerCameraB | TrailerCameraB
tram,en,3,TouristOfficeGal_WellspringContact.eng.mtf;Wallenstam_Arrival.eng.mtf,"Can't I take the tram there? | No, the tram | The tram"
truth,en,3,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_CanSellSoda.eng.mtf;Yulian_InvestigateMayor.eng.mtf,It is the truth | Ain't that the truth | It's the truth
träffas,sv,3,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;SebastianGetsToKnowBernd.eng.mtf,"Vi träffas här igen sen när du är klar | Vi träffas här igen sen när du är klar | Själv heter jag Bernd, trevligt att träffas"
tur,sv,3,Roby_VoluntaryTeachers.eng.mtf;TeachLoops.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,"OK, tur | Jag var ju nära att hamna i fängelse, hade väl tur som var så ung | Vilken tur att jag träffade er"
turistbyrån,sv,3,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_FirstDay.eng.mtf,Du vet att de har kartor på turistbyrån va? | Testa att fråga på turistbyrån där borta i hörnet | De kanske vet på turistbyrån
tyckte,sv,3,TalkAboutClubDotGig1.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,Vad tyckte du om festen på Club Dot då? | Jag tyckte du sa att jag skulle få ett tips? | Du visade inte tillräckligt engagemang tyckte chefen
Typ,sv,3,Roby_VoluntaryTeachers.eng.mtf;TouristOfficeGal_CanSellSoda.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,Typ så här: | Typ samma | Typ alla gånger
type,en,3,Sebastian_CrazyParty.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,"What's your type, Sebastian? | You type in 'register' and then press enter | And then you type in how much you've sold and transfer the money"
Tyvärr,sv,3,SebastianGetsToKnowBernd.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf;Urban_CanSellSoda.eng.mtf,"Tyvärr??! | Tyvärr, vi tillåter inga byten | Tyvärr inte"
tänker,sv,3,Receptionist_Ghosts.eng.mtf;Roby_VoluntaryTeachers.eng.mtf;Siri5.eng.mtf,Jag tänker inte hjälpa er | Men var inte för hård mot den... den tänker logiskt | jag tänker på saker
Uh-huh,en,3,TouristOfficeGal_AfterStalking.eng.mtf;Yulian_Ghosts.eng.mtf,Uh-huh... I'm afraid I don't know much about that | Uh-huh? | Uh-huh?
Uhhh,en,3,Urban_Arrival.eng.mtf;Urban_TryFindLodge.eng.mtf;Wallenstam_Arrival.eng.mtf,Uhhh? | Uhhh?! | Uhhh!! What?!?!
uppdrag,sv,3,WellspringRepresentant_WellspringContact.eng.mtf;Yulian_Downtime.eng.mtf,"OK, så jag har fått i uppdrag att instruera dig | Jag behöver dig för ett uppdrag | Du måste ju klara ett sånt här uppdrag..?"
Usch,sv,3,Sebastian_ClubDotGig1.eng.mtf;Sebastian_CrazyParty.eng.mtf;Urban_Arrival.eng.mtf,Usch jag mår inte bra | Usch det verkar lite farligt | Usch vad synd
used,en,3,Roby_VoluntaryTeachers.eng.mtf;Siri4.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Or used to, when I was a n00b | But I'm sure it's good, once you get used to it... | The code used to be 13, I don't know if they've changed it though"
useful,en,3,TeachLoops.eng.mtf;Yulian_Downtime.eng.mtf,"Good, they're very useful... | Oh, it's one of the most useful things you can do with code | Awesome, that'll be useful"
Uuuh,en,3,Typer4_CasinoNightIsOver.eng.mtf;Urban_CanSellSoda.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf,"Uuuh... | Uuuh | Uuuh, OK..."
vecka,sv,3,Typer4_CasinoNightIsOver.eng.mtf;Yulian_Downtime.eng.mtf,"Skulle ni kunna komma tillbaka nästa vecka? | Nästa vecka?! | Hon har definitivt inte tid, hon kommer att sitta med analys i minst en vecka ti"
vilket,sv,3,Typer2_StrangeExplosion.eng.mtf;Wallenstam_Arrival.eng.mtf;Yulian_Downtime.eng.mtf,"OK, åt vilket håll stack han? | I vilket namn? | Men det finns ju flera hus där... Hur vet jag vilket som är hans?"
visiting,en,3,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"No, I'm just visiting | No, I'm just visiting | He's visiting the club near the hospital a lot"
vore,sv,3,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,Det vore ju sjukt snällt | Det vore ju sjukt snällt | Det vore en stor fara för oss alla här inne
väg,sv,3,Skurk_Arrival.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,"Vart är du på väg? | Du jag är lite stressad just nu, är på väg till en grej | Vart är du på väg?"
väljer,sv,3,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf;Roby_TryFindLodge.eng.mtf,"Det är jag som väljer | Det är jag som väljer | Senaste musiken, det är jag som väljer"
wanted,en,3,Siri5.eng.mtf;Urban_Arrival.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,"Just wanted to see how you're feeling, I guess? | You wanted a beer, right? | Hi, I just wanted to see how you're doing!"
wasn't,en,3,Roby_ClubDotGig1.eng.mtf;Roby_TheRedBag.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Hmm... wait, I wasn't really listening | It wasn't too hard | She wasn't human, that's for sure"
Wha,en,3,TouristOfficeGal_CanSellSoda.eng.mtf;Urban_TryFindLodge.eng.mtf,Wha... | Wha?! | Wha?!
Who's,en,3,Receptionist_Ghosts.eng.mtf;Sebastian_Ghosts.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf,Who's the boss here? | Who's there? | Who's this Yulian?
wonder,en,3,SebastianInspectsFuseboxes.eng.mtf;SebastianStartsComputers.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf,"I wonder what these are for, really... | I wonder what this does..? | I wonder if you'll find what you are seeking..."
word,en,3,Roby_VoluntaryTeachers.eng.mtf;TeachLoops.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf,You summon em with the word var | The magic word is 'loop' | I'd like a word with your boss!
wrong,en,3,Urban_CanSellSoda.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Can't go wrong with that | What's wrong | Seems to be something wrong with the password
you,sv,3,Trailer.eng.mtf,"Hi there, do you want a coffee? | You can have one of my beers if you want to | What kind of girls do you like Sebastian?"
Your,en,3,Receptionist_Ghosts.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Your boss | Your task is to investigate his daily routines more closely | Your help is appreciated
yourself,en,3,Sebastian_Backdrunk.eng.mtf;Yulian_Downtime.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"There is some yogurt in the fridge, help yourself | Why don't you do it yourself? | Go see for yourself, I'm never setting foot in that place again"
Yulian,en,3,Roby_TheRedBag.eng.mtf;TouristOfficeGal_AfterStalking.eng.mtf;Yulian_HackerTrial1.eng.mtf,"Leave before Yulian gets here | Who's this Yulian? | He's as pure as the driven snow, Yulian"
älskar,sv,3,SebastianTalksWithBerndAboutBirds.eng.mtf;SecretTalkAtTopFloor.eng.mtf,"Fåglar! Jag älskar fåglar | Ja, jag älskar också fåglar faktiskt! | Jag älskar den här låten"
Öhh,sv,3,Typer5_TheRedBag.eng.mtf;Wallenstam_AfterGhostVisit.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Öhh... ja? | Öhh, OK... | Öhh..."
accept,en,2,SecretTalkAtTopFloor.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,"But no, I can't accept that | But it won't accept my password"
affären,sv,2,Sebastian_CrazyParty.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf,"Jepp, han skulle bara svänga förbi affären och köpa med sig lite bärs först | Var god och gå upp till affären där uppe så kan expediten hjälpa dig där"
against,en,2,Yulian_AfterStalking.eng.mtf,"Yeah, there seems to be some kind of movement against the ministry in this city | Hell yeah there's a movement against them"
Aj,sv,2,Sebastian_Backdrunk.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,Aj mitt huvud! | Aj aj kapten!
Albert,sv,2,TeachLoops.eng.mtf;Zarah_Ghosts.eng.mtf,Jag glömmer aldrig när jag och Albert knäckte låsen inne på stadshuset | Håll dig lugn nu Albert
Albert,en,2,TeachLoops.eng.mtf;Zarah_Ghosts.eng.mtf,I'll never forget when Albert and I cracked the locks at city hall | Stay calm Albert
Aldrig,sv,2,Sebastian_CrazyParty.eng.mtf;Urban_CanSellSoda.eng.mtf,Aldrig i livet! | Aldrig fel
allihop,sv,2,Sebastian_CrazyParty.eng.mtf,Hallå allihop | Tja då allihop!
almost,en,2,Sebastian_CrazyParty.eng.mtf;TeachLoops.eng.mtf,"Oooh, when's Ivan gonna get here with the rest of the beer, I'm almost out alrea | I almost ended up in prison, lucky I was so young I guess"
Am,en,2,Sebastian_CheckedIn.eng.mtf;TestStability.eng.mtf,Am I supposed to live in here? | Am I still on?
angående,sv,2,Receptionist_StrangeExplosion.eng.mtf;Yulian_Downtime.eng.mtf,"Jag har en fråga angående ministeriet | Vi har fått in extremt intressanta uppgifter angående borgmästaren, George Longs"
aning,sv,2,Yulian_Downtime.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Och vi har ingen aning om hur hon ser ut | Jag har ingen aning vad det är...
antal,sv,2,Receptionist_StrangeExplosion.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,Vi har ett antal enhetschefer och avdelningschefer | Hur mycket du har sålt för och antal burkar
Antar,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_YouAreMemberNow.eng.mtf,Antar det | Antar det
användbara,sv,2,TeachLoops.eng.mtf,"Bra, de är användbara... | Å, det är något av det mest användbara man kan göra med kod"
anyways,en,2,Roby_VoluntaryTeachers.eng.mtf;TouristOfficeGal_Arrival.eng.mtf,"Oh well, it's good to keep in mind anyways | That's what the ministry says anyways"
anywhere,en,2,TouristOfficeGal_Arrival.eng.mtf;Typer3_Arrival.eng.mtf,"OK, so I'm not gonna turn anywhere? | But don't go anywhere after that"
Argh,en,2,ShitUrbanSays.eng.mtf;Typer2_StrangeExplosion.eng.mtf,Argh... | Argh...
arrived,en,2,TouristOfficeGal_Arrival.eng.mtf;Trailer.eng.mtf,"Hello, have I arrived in Dorisburg? | Hello, have I arrived in Dorisburg?"
asleep,en,2,TestStartDiaWhenSleeping.eng.mtf;TouristOfficeGal_Arrival.eng.mtf,Oh I was asleep | I need to find my hotel before I fall asleep
ass,en,2,Roby_VoluntaryTeachers.eng.mtf;Yulian_InvestigateMayor.eng.mtf,We provide some kick ass tunes | We'll bust his ass so hard
assignment,en,2,Yulian_Downtime.eng.mtf,I need you for an assignment | Surely you can handle an assignment like this one...?
assistance,en,2,TouristOfficeGal_WellspringContact.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Hey there, how may I be of assistance this time? | I'll let you know if I need assistance"
assume,en,2,Receptionist_StrangeExplosion.eng.mtf;Yulian_Downtime.eng.mtf,I assume you mean Dr Monad? | I assume you've heard of him?
assure,en,2,Typer4_CasinoNightIsOver.eng.mtf,"You're in deep trouble, I can assure you! | The authorities will hear of this, I can assure you"
attitude,en,2,Yulian_HackerTrial2.eng.mtf;Yulian_InvestigateMayor.eng.mtf,You need to fix that attitude if you wanna work here | What kind of attitude is that?!
Awesome,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_Downtime.eng.mtf,"Awesome | Awesome, that'll be useful"
Babcia,en,2,Siri_GoingHome.eng.mtf,Babcia told me Babcia | Babcia told me Babcia
Bah,en,2,WellspringRepresentant_MoreInstructions.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,"Bah, I'm sure it'll work out | Bah, it's just my name for the place"
bandits,en,2,Typer1_FirstDay.eng.mtf,"Damn bandits | They're bandits, that's for sure"
Bara,sv,2,Roby_VoluntaryTeachers.eng.mtf;Wallenstam_Arrival.eng.mtf,Bara lite frisk luft | Bara man vet namnet så är resten enkelt...
basement,en,2,Yulian_FirstDay.eng.mtf,I'd find myself a shielded basement if I were you | Should I go visit a basement?
because,en,2,Typer3_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf,I'm sorry but I'll have to fill in a form just because you happened to storm in  | Why should I have to pay just because someone else gets sick?!
Been,en,2,Roby_VoluntaryTeachers.eng.mtf;Siri6.eng.mtf,Been tuning in to the radio lately? | Been up to anything fun lately?
Behåll,sv,2,Urban_ClubDotGig1.eng.mtf;Yulian_HackerTrial1.eng.mtf,Behåll den! | Behåll det jobbet!
behålla,sv,2,TeachLoops.eng.mtf;Yulian_AfterStalking.eng.mtf,"Du kan behålla den, så har du lite exempel på vad man kan göra med loopar | Som sagt, man måste vara mer än paranoid om man vill behålla sina hemligheter"
behöva,sv,2,Siri_GoingHome.eng.mtf;Yulian_Downtime.eng.mtf,Då kommer du aldrig mer behöva vara rädd för honom | Jag skulle behöva lite assistans nämligen
bekant,sv,2,TouristOfficeGal_Arrival.eng.mtf;Yulian_AfterStalking.eng.mtf,"Devotchka låter bekant, var ligger det? | Du ser vagt bekant ut"
betala,sv,2,WellspringRepresentant_MoreInstructions.eng.mtf;Yulian_AfterStalking.eng.mtf,Om du kan få någon att betala mer så är det ju bra såklart | Varför ska jag betala för när någon annan blir sjuk?!
blanda,sv,2,Urban_CanSellSoda.eng.mtf,Men man kan väll blanda??? | Wellspring är jättegod att blanda med allt möjligt
blanketter,sv,2,Receptionist_LookForModifier.eng.mtf,Vad då för blanketter? | Men vad är det för blanketter då?
Blir,sv,2,Siri4.eng.mtf;Yulian_Downtime.eng.mtf,Blir det inte ensamt? | Blir han misstänksam kan vi förlora en oerhörd chans
bo,sv,2,Sebastian_CheckedIn.eng.mtf;Yulian_CanSellSoda.eng.mtf,Ska jag bo här inne? | Jag måste åka hem och bo med min mamma och pappa igen
bokat,sv,2,TouristOfficeGal_Arrival.eng.mtf,"Jag tror att någon bokat ett åt mig | Alltså, jag har ett hotell bokat åt mig"
book,en,2,Yulian_InvestigateMayor.eng.mtf,"Oldest trick in the book | Nah, it was just for some old book or something"
booked,en,2,TouristOfficeGal_Arrival.eng.mtf,"I think someone has booked one for me | Well you see, there's this hotel that's booked for me"
bosses,en,2,Receptionist_Ghosts.eng.mtf;WellspringRepresentant_MoreInstructions.eng.mtf,"We have a lot of bosses | Try to do it once a day, or the bosses might get angry"
bother,en,2,Typer1_TryFindLodge.eng.mtf;Yulian_DidYouStealTheFiles.eng.mtf,"OK, I won't bother you then | Right, don't wanna bother ya"
bought,en,2,Sebastian_CrazyParty.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf,I bought the best thing ever! | I bought a pair of shoes here last week
bright,en,2,Urban_TryFindLodge.eng.mtf,She's brrr- bright | Daaaaamn bright...
brukade,sv,2,Roby_VoluntaryTeachers.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Eller brukade, när jag var n00b | Koden brukade vara 13 förut, jag vet inte om de har bytt"
Brute,en,2,TeachLoops.eng.mtf;Yulian_InvestigateMayor.eng.mtf,Brute-what? | Brute force?
bryr,sv,2,Wallenstam_AfterGhostVisit.eng.mtf;Yulian_AfterStalking.eng.mtf,"Något som du bryr dig om | Nej då, sånt bryr jag mig inte om"
bråttom,sv,2,Receptionist_Arrival.eng.mtf;Yulian_Downtime.eng.mtf,"Jag har lite bråttom | Jag har lite bråttom idag, jag kan inte hjälpa dig imorgon?"
bureaucrat,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Get it out of the building before a bureaucrat snatches it | Get it out of the building before a bureaucrat snatches it
bureaucrats,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,There was a bunch of bureaucrats hanging around the radio station | There was a bunch of bureaucrats hanging around the radio station
byggnaden,sv,2,Receptionist_CanSellSoda.eng.mtf,Jag måste be er att lämna byggnaden snarast | Då är det nog bäst att ni lämnar byggnaden snarast
byråkrat,sv,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Få ut den ur huset innan någon byråkrat tar den | Få ut den ur huset innan någon byråkrat tar den
byta,sv,2,TouristOfficeGal_CanSellSoda.eng.mtf;Typer4_CasinoNightIsOver.eng.mtf,Men finns det ingen annan som kan byta av dig? | Jag kräver att få byta de här
bytt,sv,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"Lösenordet till datorn SKA vara abc123 om ingen har bytt | Koden brukade vara 13 förut, jag vet inte om de har bytt"
bära,sv,2,Sebastian_Backdrunk.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Ivan lyckades bära upp dig hit i går efter att du däckat | Ta inte fler än du orkar bära
Caféet,sv,2,TouristOfficeGal_WellspringContact.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,"Caféet ligger rätt nära plaza, fast på andra sidan parken | Är det OK att sälja inne på Caféet och klubbar och så?"
cake,en,2,Roby_ClubDotGig1.eng.mtf;Roby_ClubDotMorning.eng.mtf,Sounds like a piece of cake | Sounds like a piece of cake
calls,en,2,Typer3_Arrival.eng.mtf;WellspringRepresentant_TryFindLodge.eng.mtf,Duty calls | He calls sometimes
came,en,2,TalkAboutClubDotGig1.eng.mtf;WellspringRepresentant_WellspringContact.eng.mtf,Something came up | I just came to town to start working for Wellspring
carry,en,2,Sebastian_Backdrunk.eng.mtf;WellspringRepresentant_ShowingTheStorage.eng.mtf,Ivan managed to carry you up here yesterday after you passed out Ivan | Don't take more than you can carry
casino,en,2,TouristOfficeGal_CanSellSoda.eng.mtf,"Maybe try the casino, loads of filthy rich folks around there | Where's the casino?"
catch,en,2,Yulian_Downtime.eng.mtf,"In case they catch you and make you squeal | OK, catch you later!"
CB,en,2,Typer3_Arrival.eng.mtf,CB3415 - Illegal trespassing during investigation CB3415—— | CB3415 - Illegal trespassing during investigation CB3415——
changed,en,2,WellspringRepresentant_ShowingTheStorage.eng.mtf;Yulian_InvestigateMayor.eng.mtf,"The password SHOULD be abc123 unless someone changed it | The code used to be 13, I don't know if they've changed it though"
